,object,saccade_id,sim,pos.x,pos.y,goal.y,goal.x,ts,rot,trial,saccade_num
2017,triangle,0000-0116,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,116,0.0,triangle-0-0,106
2018,triangle,0000-0120,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,120,0.0,triangle-0-0,107
2019,triangle,0000-0124,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,124,0.0,triangle-0-0,108
2020,triangle,0000-0128,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,128,0.0,triangle-0-0,109
2021,triangle,0000-0132,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,132,0.0,triangle-0-0,110
2022,triangle,0000-0136,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,136,0.0,triangle-0-0,111
2023,triangle,0000-0140,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,140,0.0,triangle-0-0,112
2024,triangle,0000-0144,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,144,0.0,triangle-0-0,113
2025,triangle,0000-0148,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,148,0.0,triangle-0-0,114
2026,triangle,0000-0152,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,152,0.0,triangle-0-0,115
2027,triangle,0000-0156,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,156,0.0,triangle-0-0,116
2028,square,0000-0004,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,8.0,4,11.459155902616464,square-0-2,78
2029,square,0000-0008,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,5.0,8,11.459155902616464,square-0-2,79
2030,square,0000-0012,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,12,11.459155902616464,square-0-2,80
2031,square,0000-0016,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,16,11.459155902616464,square-0-2,81
2032,square,0000-0020,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,20,11.459155902616464,square-0-2,82
2033,square,0000-0024,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,24,11.459155902616464,square-0-2,83
2034,square,0000-0028,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,28,11.459155902616464,square-0-2,84
2035,square,0000-0032,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,32,11.459155902616464,square-0-2,85
2036,square,0000-0036,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,36,11.459155902616464,square-0-2,86
2037,square,0000-0040,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,40,11.459155902616464,square-0-2,87
2038,square,0000-0044,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,44,11.459155902616464,square-0-2,88
2039,square,0000-0048,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,48,11.459155902616464,square-0-2,89
2040,square,0000-0052,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,52,11.459155902616464,square-0-2,90
2041,square,0000-0056,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,56,11.459155902616464,square-0-2,91
2042,square,0000-0060,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,60,11.459155902616464,square-0-2,92
2043,square,0000-0064,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,64,11.459155902616464,square-0-2,93
2044,square,0000-0068,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,68,11.459155902616464,square-0-2,94
2045,square,0000-0072,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,72,11.459155902616464,square-0-2,95
2046,square,0000-0076,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,76,11.459155902616464,square-0-2,96
2047,square,0000-0080,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,80,11.459155902616464,square-0-2,97
2048,square,0000-0084,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,84,11.459155902616464,square-0-2,98
2049,square,0000-0088,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,88,11.459155902616464,square-0-2,99
2050,square,0000-0092,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,92,11.459155902616464,square-0-2,100
2051,square,0000-0096,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,96,11.459155902616464,square-0-2,101
2052,square,0000-0100,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,100,11.459155902616464,square-0-2,102
2053,square,0000-0104,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,104,11.459155902616464,square-0-2,103
2054,square,0000-0108,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,108,11.459155902616464,square-0-2,104
2055,square,0000-0112,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,112,11.459155902616464,square-0-2,105
2056,square,0000-0116,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,116,11.459155902616464,square-0-2,106
2057,square,0000-0120,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,120,11.459155902616464,square-0-2,107
2058,square,0000-0124,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,124,11.459155902616464,square-0-2,108
2059,square,0000-0128,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,128,11.459155902616464,square-0-2,109
2060,square,0000-0132,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,132,11.459155902616464,square-0-2,110
2061,square,0000-0136,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,136,11.459155902616464,square-0-2,111
2062,square,0000-0140,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,140,11.459155902616464,square-0-2,112
2063,square,0000-0144,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,144,11.459155902616464,square-0-2,113
2064,square,0000-0148,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,148,11.459155902616464,square-0-2,114
2065,square,0000-0152,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,6.0,152,11.459155902616464,square-0-2,115
2066,square,0000-0156,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,2.0,156,11.459155902616464,square-0-2,116
2067,triangle,0000-0004,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,3.0,4,45.83662361046586,triangle-0-8,78
2068,triangle,0000-0008,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,5.0,8,45.83662361046586,triangle-0-8,79
2069,triangle,0000-0012,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,7.0,12,45.83662361046586,triangle-0-8,80
2070,triangle,0000-0016,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,3.0,16,45.83662361046586,triangle-0-8,81
2071,triangle,0000-0020,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,5.0,20,45.83662361046586,triangle-0-8,82
2072,triangle,0000-0024,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,7.0,24,45.83662361046586,triangle-0-8,83
2073,triangle,0000-0028,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,3.0,28,45.83662361046586,triangle-0-8,84
2074,triangle,0000-0032,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,5.0,32,45.83662361046586,triangle-0-8,85
2075,triangle,0000-0036,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,7.0,36,45.83662361046586,triangle-0-8,86
2076,triangle,0000-0040,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,3.0,40,45.83662361046586,triangle-0-8,87
2077,triangle,0000-0044,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,5.0,44,45.83662361046586,triangle-0-8,88
2078,triangle,0000-0048,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,7.0,48,45.83662361046586,triangle-0-8,89
2079,triangle,0000-0052,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,3.0,52,45.83662361046586,triangle-0-8,90
2080,triangle,0000-0056,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,5.0,56,45.83662361046586,triangle-0-8,91
2081,triangle,0000-0060,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,7.0,60,45.83662361046586,triangle-0-8,92
2082,triangle,0000-0064,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,3.0,64,45.83662361046586,triangle-0-8,93
2083,triangle,0000-0068,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,5.0,68,45.83662361046586,triangle-0-8,94
2084,triangle,0000-0072,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,7.0,72,45.83662361046586,triangle-0-8,95
2085,triangle,0000-0076,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,3.0,76,45.83662361046586,triangle-0-8,96
2086,triangle,0000-0080,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,5.0,80,45.83662361046586,triangle-0-8,97
2087,triangle,0000-0084,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,7.0,84,45.83662361046586,triangle-0-8,98
2088,triangle,0000-0088,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,3.0,88,45.83662361046586,triangle-0-8,99
2089,triangle,0000-0092,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,5.0,92,45.83662361046586,triangle-0-8,100
2090,triangle,0000-0096,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,7.0,96,45.83662361046586,triangle-0-8,101
2091,triangle,0000-0100,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,3.0,100,45.83662361046586,triangle-0-8,102
2092,triangle,0000-0104,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,5.0,104,45.83662361046586,triangle-0-8,103
2093,triangle,0000-0108,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,7.0,108,45.83662361046586,triangle-0-8,104
2094,triangle,0000-0112,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,3.0,112,45.83662361046586,triangle-0-8,105
2095,triangle,0000-0116,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,5.0,116,45.83662361046586,triangle-0-8,106
2096,triangle,0000-0120,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,7.0,120,45.83662361046586,triangle-0-8,107
2097,triangle,0000-0124,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,3.0,124,45.83662361046586,triangle-0-8,108
2098,triangle,0000-0128,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,5.0,128,45.83662361046586,triangle-0-8,109
2099,triangle,0000-0132,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,7.0,132,45.83662361046586,triangle-0-8,110
2100,triangle,0000-0136,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,3.0,136,45.83662361046586,triangle-0-8,111
2101,triangle,0000-0140,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,5.0,140,45.83662361046586,triangle-0-8,112
2102,triangle,0000-0144,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,7.0,144,45.83662361046586,triangle-0-8,113
2103,triangle,0000-0148,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,3.0,148,45.83662361046586,triangle-0-8,114
2104,triangle,0000-0152,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,5.0,152,45.83662361046586,triangle-0-8,115
2105,triangle,0000-0156,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,7.0,156,45.83662361046586,triangle-0-8,116
