,world,position,angle,saccade_id,goal,sim,pos.x,pos.y,goal.x,goal.y,saccade,rot
172,square,[20. 20.],1.0,0000-0048,[[5. 6.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,5.0,6.0,48,57.29577951308232
173,square,[20. 20.],1.0,0000-0052,[[6. 0.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,6.0,0.0,52,57.29577951308232
174,square,[20. 20.],1.0,0000-0056,[[5. 6.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,5.0,6.0,56,57.29577951308232
175,square,[20. 20.],1.0,0000-0060,[[6. 0.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,6.0,0.0,60,57.29577951308232
176,square,[20. 20.],1.0,0000-0064,[[5. 6.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,5.0,6.0,64,57.29577951308232
177,square,[20. 20.],1.0,0000-0068,[[6. 0.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,6.0,0.0,68,57.29577951308232
178,square,[20. 20.],1.0,0000-0072,[[5. 6.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,5.0,6.0,72,57.29577951308232
179,square,[20. 20.],1.0,0000-0076,[[6. 0.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,6.0,0.0,76,57.29577951308232
180,triangle,[20. 20.],1.0,0000-0000,[[0. 0.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,0.0,0.0,0,57.29577951308232
181,triangle,[20. 20.],1.0,0000-0004,[[1. 4.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,1.0,4.0,4,57.29577951308232
182,triangle,[20. 20.],1.0,0000-0008,[[9. 7.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,9.0,7.0,8,57.29577951308232
183,triangle,[20. 20.],1.0,0000-0012,[[3. 0.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,0.0,12,57.29577951308232
184,triangle,[20. 20.],1.0,0000-0016,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,1.0,5.0,16,57.29577951308232
185,triangle,[20. 20.],1.0,0000-0020,[[9. 7.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,9.0,7.0,20,57.29577951308232
186,triangle,[20. 20.],1.0,0000-0024,[[3. 0.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,0.0,24,57.29577951308232
187,triangle,[20. 20.],1.0,0000-0028,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,1.0,5.0,28,57.29577951308232
188,triangle,[20. 20.],1.0,0000-0032,[[9. 7.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,9.0,7.0,32,57.29577951308232
189,triangle,[20. 20.],1.0,0000-0036,[[3. 0.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,0.0,36,57.29577951308232
190,triangle,[20. 20.],1.0,0000-0040,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,1.0,5.0,40,57.29577951308232
191,triangle,[20. 20.],1.0,0000-0044,[[9. 7.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,9.0,7.0,44,57.29577951308232
192,triangle,[20. 20.],1.0,0000-0048,[[3. 0.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,0.0,48,57.29577951308232
193,triangle,[20. 20.],1.0,0000-0052,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,1.0,5.0,52,57.29577951308232
194,triangle,[20. 20.],1.0,0000-0056,[[9. 7.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,9.0,7.0,56,57.29577951308232
195,triangle,[20. 20.],1.0,0000-0060,[[3. 0.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,0.0,60,57.29577951308232
196,triangle,[20. 20.],1.0,0000-0064,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,1.0,5.0,64,57.29577951308232
197,triangle,[20. 20.],1.0,0000-0068,[[9. 7.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,9.0,7.0,68,57.29577951308232
198,triangle,[20. 20.],1.0,0000-0072,[[3. 0.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,0.0,72,57.29577951308232
199,triangle,[20. 20.],1.0,0000-0076,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,1.0,5.0,76,57.29577951308232
200,triangle,[20. 20.],0.6,0000-0000,[[8. 7.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,8.0,7.0,0,34.37746770784939
201,triangle,[20. 20.],0.6,0000-0004,[[2. 1.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,2.0,1.0,4,34.37746770784939
202,triangle,[20. 20.],0.6,0000-0008,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,5.0,8,34.37746770784939
203,triangle,[20. 20.],0.6,0000-0012,[[9. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,9.0,5.0,12,34.37746770784939
204,triangle,[20. 20.],0.6,0000-0016,[[2. 1.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,2.0,1.0,16,34.37746770784939
205,triangle,[20. 20.],0.6,0000-0020,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,5.0,20,34.37746770784939
206,triangle,[20. 20.],0.6,0000-0024,[[9. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,9.0,5.0,24,34.37746770784939
207,triangle,[20. 20.],0.6,0000-0028,[[2. 1.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,2.0,1.0,28,34.37746770784939
208,triangle,[20. 20.],0.6,0000-0032,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,5.0,32,34.37746770784939
209,triangle,[20. 20.],0.6,0000-0036,[[9. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,9.0,5.0,36,34.37746770784939
210,triangle,[20. 20.],0.6,0000-0040,[[2. 1.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,2.0,1.0,40,34.37746770784939
211,triangle,[20. 20.],0.6,0000-0044,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,5.0,44,34.37746770784939
212,triangle,[20. 20.],0.6,0000-0048,[[9. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,9.0,5.0,48,34.37746770784939
213,triangle,[20. 20.],0.6,0000-0052,[[2. 1.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,2.0,1.0,52,34.37746770784939
214,triangle,[20. 20.],0.6,0000-0056,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,5.0,56,34.37746770784939
215,triangle,[20. 20.],0.6,0000-0060,[[9. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,9.0,5.0,60,34.37746770784939
216,triangle,[20. 20.],0.6,0000-0064,[[2. 1.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,2.0,1.0,64,34.37746770784939
217,triangle,[20. 20.],0.6,0000-0068,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,5.0,68,34.37746770784939
218,triangle,[20. 20.],0.6,0000-0072,[[9. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,9.0,5.0,72,34.37746770784939
219,triangle,[20. 20.],0.6,0000-0076,[[2. 1.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,2.0,1.0,76,34.37746770784939
220,square,[20. 20.],0.2,0000-0000,[[9. 4.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,9.0,4.0,0,11.459155902616464
221,square,[20. 20.],0.2,0000-0004,[[6. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,6.0,5.0,4,11.459155902616464
222,square,[20. 20.],0.2,0000-0008,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,6.0,3.0,8,11.459155902616464
223,square,[20. 20.],0.2,0000-0012,[[3. 9.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,9.0,12,11.459155902616464
224,square,[20. 20.],0.2,0000-0016,[[7. 3.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,7.0,3.0,16,11.459155902616464
225,square,[20. 20.],0.2,0000-0020,[[6. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,6.0,5.0,20,11.459155902616464
226,square,[20. 20.],0.2,0000-0024,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,6.0,3.0,24,11.459155902616464
227,square,[20. 20.],0.2,0000-0028,[[3. 9.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,9.0,28,11.459155902616464
228,square,[20. 20.],0.2,0000-0032,[[7. 3.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,7.0,3.0,32,11.459155902616464
229,square,[20. 20.],0.2,0000-0036,[[6. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,6.0,5.0,36,11.459155902616464
230,square,[20. 20.],0.2,0000-0040,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,6.0,3.0,40,11.459155902616464
231,square,[20. 20.],0.2,0000-0044,[[3. 9.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,9.0,44,11.459155902616464
232,square,[20. 20.],0.2,0000-0048,[[7. 3.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,7.0,3.0,48,11.459155902616464
233,square,[20. 20.],0.2,0000-0052,[[6. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,6.0,5.0,52,11.459155902616464
234,square,[20. 20.],0.2,0000-0056,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,6.0,3.0,56,11.459155902616464
235,square,[20. 20.],0.2,0000-0060,[[3. 9.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,9.0,60,11.459155902616464
236,square,[20. 20.],0.2,0000-0064,[[7. 3.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,7.0,3.0,64,11.459155902616464
237,square,[20. 20.],0.2,0000-0068,[[6. 5.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,6.0,5.0,68,11.459155902616464
238,square,[20. 20.],0.2,0000-0072,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,6.0,3.0,72,11.459155902616464
239,square,[20. 20.],0.2,0000-0076,[[3. 9.]],s_1_m_08000_a_02000_d_03000_l_02000,20.0,20.0,3.0,9.0,76,11.459155902616464
0,triangle,[20. 20.],0.4,0000-0000,[[8. 6.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,6.0,0,22.91831180523293
1,triangle,[20. 20.],0.4,0000-0004,[[3. 2.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,2.0,4,22.91831180523293
2,triangle,[20. 20.],0.4,0000-0008,[[7. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,8.0,8,22.91831180523293
3,triangle,[20. 20.],0.4,0000-0012,[[3. 1.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,1.0,12,22.91831180523293
4,triangle,[20. 20.],0.4,0000-0016,[[7. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,8.0,16,22.91831180523293
5,triangle,[20. 20.],0.4,0000-0020,[[3. 1.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,1.0,20,22.91831180523293
6,triangle,[20. 20.],0.4,0000-0024,[[7. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,8.0,24,22.91831180523293
7,triangle,[20. 20.],0.4,0000-0028,[[3. 1.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,1.0,28,22.91831180523293
8,triangle,[20. 20.],0.4,0000-0032,[[7. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,8.0,32,22.91831180523293
9,triangle,[20. 20.],0.4,0000-0036,[[3. 1.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,1.0,36,22.91831180523293
10,triangle,[20. 20.],0.4,0000-0040,[[7. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,8.0,40,22.91831180523293
11,triangle,[20. 20.],0.4,0000-0044,[[3. 1.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,1.0,44,22.91831180523293
12,triangle,[20. 20.],0.4,0000-0048,[[7. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,8.0,48,22.91831180523293
13,triangle,[20. 20.],0.4,0000-0052,[[3. 1.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,1.0,52,22.91831180523293
14,triangle,[20. 20.],0.4,0000-0056,[[7. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,8.0,56,22.91831180523293
15,triangle,[20. 20.],0.4,0000-0060,[[3. 1.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,1.0,60,22.91831180523293
16,triangle,[20. 20.],0.4,0000-0064,[[7. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,8.0,64,22.91831180523293
17,triangle,[20. 20.],0.4,0000-0068,[[3. 1.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,1.0,68,22.91831180523293
18,triangle,[20. 20.],0.4,0000-0072,[[7. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,8.0,72,22.91831180523293
19,triangle,[20. 20.],0.4,0000-0076,[[3. 1.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,1.0,76,22.91831180523293
20,square,[20. 20.],0.8,0000-0000,[[4. 4.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,4.0,0,45.83662361046586
21,square,[20. 20.],0.8,0000-0004,[[4. 4.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,4.0,4,45.83662361046586
22,square,[20. 20.],0.8,0000-0008,[[4. 4.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,4.0,8,45.83662361046586
23,square,[20. 20.],0.8,0000-0012,[[4. 4.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,4.0,12,45.83662361046586
24,square,[20. 20.],0.8,0000-0016,[[6. 4.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,6.0,4.0,16,45.83662361046586
25,square,[20. 20.],0.8,0000-0020,[[4. 9.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,9.0,20,45.83662361046586
26,square,[20. 20.],0.8,0000-0024,[[7. 3.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,3.0,24,45.83662361046586
27,square,[20. 20.],0.8,0000-0028,[[3. 9.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,9.0,28,45.83662361046586
28,square,[20. 20.],0.8,0000-0032,[[7. 3.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,3.0,32,45.83662361046586
29,square,[20. 20.],0.8,0000-0036,[[3. 9.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,9.0,36,45.83662361046586
30,square,[20. 20.],0.8,0000-0040,[[7. 3.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,3.0,40,45.83662361046586
31,square,[20. 20.],0.8,0000-0044,[[3. 9.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,9.0,44,45.83662361046586
32,square,[20. 20.],0.8,0000-0048,[[7. 3.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,3.0,48,45.83662361046586
33,square,[20. 20.],0.8,0000-0052,[[3. 9.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,9.0,52,45.83662361046586
34,square,[20. 20.],0.8,0000-0056,[[7. 3.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,3.0,56,45.83662361046586
35,square,[20. 20.],0.8,0000-0060,[[3. 9.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,9.0,60,45.83662361046586
36,square,[20. 20.],0.8,0000-0064,[[7. 3.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,3.0,64,45.83662361046586
37,square,[20. 20.],0.8,0000-0068,[[3. 9.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,9.0,68,45.83662361046586
38,square,[20. 20.],0.8,0000-0072,[[7. 3.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,3.0,72,45.83662361046586
39,square,[20. 20.],0.8,0000-0076,[[3. 9.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,9.0,76,45.83662361046586
40,triangle,[20. 20.],0.2,0000-0000,[[8. 5.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,5.0,0,11.459155902616464
41,triangle,[20. 20.],0.2,0000-0004,[[3. 2.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,2.0,4,11.459155902616464
42,triangle,[20. 20.],0.2,0000-0008,[[8. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,8.0,8,11.459155902616464
43,triangle,[20. 20.],0.2,0000-0012,[[3. 2.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,2.0,12,11.459155902616464
44,triangle,[20. 20.],0.2,0000-0016,[[8. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,8.0,16,11.459155902616464
45,triangle,[20. 20.],0.2,0000-0020,[[3. 2.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,2.0,20,11.459155902616464
46,triangle,[20. 20.],0.2,0000-0024,[[8. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,8.0,24,11.459155902616464
47,triangle,[20. 20.],0.2,0000-0028,[[3. 2.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,2.0,28,11.459155902616464
48,triangle,[20. 20.],0.2,0000-0032,[[8. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,8.0,32,11.459155902616464
49,triangle,[20. 20.],0.2,0000-0036,[[3. 2.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,2.0,36,11.459155902616464
50,triangle,[20. 20.],0.2,0000-0040,[[8. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,8.0,40,11.459155902616464
51,triangle,[20. 20.],0.2,0000-0044,[[3. 2.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,2.0,44,11.459155902616464
52,triangle,[20. 20.],0.2,0000-0048,[[8. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,8.0,48,11.459155902616464
53,triangle,[20. 20.],0.2,0000-0052,[[3. 2.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,2.0,52,11.459155902616464
54,triangle,[20. 20.],0.2,0000-0056,[[8. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,8.0,56,11.459155902616464
55,triangle,[20. 20.],0.2,0000-0060,[[3. 2.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,2.0,60,11.459155902616464
56,triangle,[20. 20.],0.2,0000-0064,[[8. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,8.0,64,11.459155902616464
57,triangle,[20. 20.],0.2,0000-0068,[[3. 2.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,2.0,68,11.459155902616464
58,triangle,[20. 20.],0.2,0000-0072,[[8. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,8.0,72,11.459155902616464
59,triangle,[20. 20.],0.2,0000-0076,[[3. 2.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,3.0,2.0,76,11.459155902616464
60,square,[20. 20.],0.6,0000-0000,[[4. 4.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,4.0,0,34.37746770784939
61,square,[20. 20.],0.6,0000-0004,[[4. 4.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,4.0,4,34.37746770784939
62,square,[20. 20.],0.6,0000-0008,[[4. 4.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,4.0,8,34.37746770784939
63,square,[20. 20.],0.6,0000-0012,[[4. 4.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,4.0,12,34.37746770784939
64,square,[20. 20.],0.6,0000-0016,[[4. 8.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,8.0,16,34.37746770784939
65,square,[20. 20.],0.6,0000-0020,[[8. 3.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,3.0,20,34.37746770784939
66,square,[20. 20.],0.6,0000-0024,[[6. 5.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,6.0,5.0,24,34.37746770784939
67,square,[20. 20.],0.6,0000-0028,[[5. 9.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,5.0,9.0,28,34.37746770784939
68,square,[20. 20.],0.6,0000-0032,[[8. 3.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,3.0,32,34.37746770784939
69,square,[20. 20.],0.6,0000-0036,[[6. 5.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,6.0,5.0,36,34.37746770784939
70,square,[20. 20.],0.6,0000-0040,[[5. 9.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,5.0,9.0,40,34.37746770784939
71,square,[20. 20.],0.6,0000-0044,[[8. 3.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,3.0,44,34.37746770784939
72,square,[20. 20.],0.6,0000-0048,[[6. 5.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,6.0,5.0,48,34.37746770784939
73,square,[20. 20.],0.6,0000-0052,[[5. 9.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,5.0,9.0,52,34.37746770784939
74,square,[20. 20.],0.6,0000-0056,[[8. 3.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,3.0,56,34.37746770784939
75,square,[20. 20.],0.6,0000-0060,[[6. 5.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,6.0,5.0,60,34.37746770784939
76,square,[20. 20.],0.6,0000-0064,[[5. 9.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,5.0,9.0,64,34.37746770784939
77,square,[20. 20.],0.6,0000-0068,[[8. 3.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,8.0,3.0,68,34.37746770784939
78,square,[20. 20.],0.6,0000-0072,[[6. 5.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,6.0,5.0,72,34.37746770784939
79,square,[20. 20.],0.6,0000-0076,[[5. 9.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,5.0,9.0,76,34.37746770784939
80,square,[20. 20.],0.0,0000-0000,[[9. 2.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,9.0,2.0,0,0.0
81,square,[20. 20.],0.0,0000-0004,[[4. 6.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,6.0,4,0.0
82,square,[20. 20.],0.0,0000-0008,[[6. 0.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,6.0,0.0,8,0.0
83,square,[20. 20.],0.0,0000-0012,[[4. 6.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,6.0,12,0.0
84,square,[20. 20.],0.0,0000-0016,[[6. 0.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,6.0,0.0,16,0.0
85,square,[20. 20.],0.0,0000-0020,[[4. 6.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,6.0,20,0.0
86,square,[20. 20.],0.0,0000-0024,[[6. 0.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,6.0,0.0,24,0.0
87,square,[20. 20.],0.0,0000-0028,[[4. 6.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,6.0,28,0.0
88,square,[20. 20.],0.0,0000-0032,[[6. 0.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,6.0,0.0,32,0.0
89,square,[20. 20.],0.0,0000-0036,[[4. 6.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,6.0,36,0.0
90,square,[20. 20.],0.0,0000-0040,[[6. 0.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,6.0,0.0,40,0.0
91,square,[20. 20.],0.0,0000-0044,[[4. 6.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,6.0,44,0.0
92,square,[20. 20.],0.0,0000-0048,[[6. 0.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,6.0,0.0,48,0.0
93,square,[20. 20.],0.0,0000-0052,[[4. 6.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,6.0,52,0.0
94,square,[20. 20.],0.0,0000-0056,[[6. 0.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,6.0,0.0,56,0.0
95,square,[20. 20.],0.0,0000-0060,[[4. 6.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,6.0,60,0.0
96,square,[20. 20.],0.0,0000-0064,[[6. 0.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,6.0,0.0,64,0.0
97,square,[20. 20.],0.0,0000-0068,[[4. 6.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,6.0,68,0.0
98,square,[20. 20.],0.0,0000-0072,[[6. 0.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,6.0,0.0,72,0.0
99,square,[20. 20.],0.0,0000-0076,[[4. 6.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,4.0,6.0,76,0.0
100,triangle,[20. 20.],0.8,0000-0000,[[7. 7.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,7.0,0,45.83662361046586
101,triangle,[20. 20.],0.8,0000-0004,[[2. 2.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,2.0,2.0,4,45.83662361046586
102,triangle,[20. 20.],0.8,0000-0008,[[7. 9.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,9.0,8,45.83662361046586
103,triangle,[20. 20.],0.8,0000-0012,[[2. 2.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,2.0,2.0,12,45.83662361046586
104,triangle,[20. 20.],0.8,0000-0016,[[7. 9.]],s_1_m_08000_a_02000_d_01500_l_04000,20.0,20.0,7.0,9.0,16,45.83662361046586
